Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,12,12:00:00,206,2,0.83%,326.0328883085156,339,3,0.83%,332.8717778717688,851,7,0.86%,326.8687974922655,422,5,1.07%,303.4671634005075
August,12,12:30:00,210,2,1.12%,324.9553792126268,347,4,1.12%,338.1513431579648,856,12,1.36%,329.0148741987382,427,7,1.6%,303.55775236604666
August,12,13:00:00,210,2,0.88%,328.8912332200717,360,3,0.88%,331.90362677049535,846,6,0.68%,332.69431661396203,422,7,1.56%,306.3232233088373
August,12,13:30:00,210,1,0.51%,330.296324902945,367,2,0.51%,331.7565718457971,838,10,1.19%,332.35544355798226,424,8,1.78%,307.5838753671499
August,12,14:00:00,214,1,0.46%,331.2911573121807,385,2,0.46%,333.8904845077167,848,7,0.84%,334.04664075030627,441,6,1.37%,306.4822476156113
August,12,14:30:00,218,2,0.95%,332.2058269651204,388,4,0.95%,338.7144357161103,851,10,1.16%,333.6941320768895,442,10,2.33%,310.1787550066083
August,12,15:00:00,215,2,0.81%,329.7793310209072,386,3,0.81%,335.93800853205084,834,4,0.52%,334.92067452483786,437,6,1.31%,309.9558566287701
August,12,15:30:00,216,3,1.18%,329.8828795259074,385,5,1.18%,334.8071177766715,825,7,0.82%,337.03885655234797,434,8,1.94%,308.2632902328215
August,12,16:00:00,214,1,0.51%,338.46966827997494,383,2,0.51%,338.9300896323996,815,4,0.48%,335.1164102961193,438,4,0.97%,311.8498439877974
August,12,16:30:00,205,0,0.23%,330.1930733703124,369,1,0.23%,338.962179176029,783,3,0.36%,336.0321185090229,419,4,0.89%,311.658903068223
August,12,17:00:00,182,2,0.86%,331.6128804659458,350,3,0.86%,339.7640905473003,737,5,0.65%,335.7244021683321,397,4,1.01%,313.97021558723634
August,12,17:30:00,159,1,0.78%,329.5176377181055,332,3,0.78%,341.3075396466012,687,4,0.65%,332.9875052413949,369,4,1.18%,310.27186106519184
August,12,18:00:00,140,1,0.47%,328.49929181420384,307,1,0.47%,339.50221627001093,629,5,0.76%,334.71896331509896,339,2,0.61%,310.7358107130049
August,12,18:30:00,119,1,0.62%,336.5459619193477,276,2,0.62%,335.6756899154499,561,4,0.65%,335.99090720163883,300,2,0.53%,312.20502635562855
August,12,19:00:00,80,0,0.36%,340.7361770452222,248,1,0.36%,333.3115220215623,500,4,0.7%,333.91356927386033,276,3,0.98%,305.07466177664764
August,12,19:30:00,62,0,0.75%,327.2846546690367,226,2,0.75%,329.105120907535,445,5,1.17%,333.16185424034137,251,4,1.61%,316.6147828140441
August,12,20:00:00,49,1,1.48%,326.9743214529641,197,3,1.48%,331.7006866637183,388,5,1.3%,333.3987135807146,221,5,2.09%,308.3622733408766
August,12,20:30:00,41,1,2.74%,318.3280202968407,170,5,2.74%,324.01227959006457,335,2,0.65%,328.35111350563653,193,2,1.03%,301.5507018948178
August,12,21:00:00,31,1,3.09%,320.62420345848903,140,4,3.09%,323.424590183101,281,1,0.27%,327.69366182125856,157,5,3.08%,307.59268898012414
August,12,21:30:00,24,0,1.68%,327.2270378727804,118,2,1.68%,324.5760053009598,233,1,0.27%,325.7683111287133,136,2,1.21%,309.76785422570686
August,12,22:00:00,19,0,0.69%,329.4869146578285,95,1,0.69%,317.96531408059604,192,1,0.45%,321.8725974825799,111,1,1.01%,309.8487357925756
August,12,22:30:00,14,2,13.79%,321.67057597412736,75,10,13.79%,310.47569779417756,152,0,0.31%,314.4969864224021,92,1,0.69%,305.8171371045498
August,12,23:00:00,11,1,7.0%,339.4432852229395,56,4,7.0%,301.6370430632126,118,0,0.19%,311.6736636808652,72,0,0.39%,306.1545368600768
August,12,23:30:00,8,0,2.64%,306.07756119565994,43,1,2.64%,301.74271522168056,93,0,0.27%,309.8966678766623,57,0,0.65%,300.7577779440006
August,13,00:00:00,4,0,0.48%,402.47153087283766,26,0,0.48%,295.22552978239486,61,0,0.5%,322.92422773111093,32,0,0.62%,316.0769877490194
August,13,00:30:00,3,0,0.64%,346.90876618917565,19,0,0.64%,282.8865185521645,46,0,0.29%,318.71463740697686,23,0,0.23%,328.30797214197855
August,13,01:00:00,2,0,0.63%,379.87554645484664,8,0,0.63%,340.82204583472355,33,0,0.75%,314.9233422449142,18,0,0.42%,343.4028436709007
August,13,01:30:00,2,0,0.76%,333.666151909314,5,0,0.76%,306.81018006713424,25,0,0.86%,316.79085713354027,14,0,0.93%,335.6079969891694
August,13,02:00:00,2,0,0.24%,381.7740009850777,4,0,0.24%,319.23757492752736,17,0,2.12%,293.75443667650256,9,0,2.42%,337.34278278887734
August,13,02:30:00,1,0,0.11%,340.9764887593184,3,0,0.11%,351.9469076552711,15,0,1.84%,311.816219975487,7,0,1.37%,339.24763097002943
August,13,03:00:00,1,0,0.1%,354.00191601966606,3,0,0.1%,361.81106899186904,11,0,2.58%,320.08716156383514,3,0,3.51%,393.9108251516628
August,13,03:30:00,1,0,0.0%,394.5251545146657,2,0,0.0%,303.8773182542247,11,0,0.27%,332.174530639161,2,0,2.42%,289.3287850836394
August,13,04:00:00,1,0,0.0%,284.7708212800282,2,0,0.0%,286.41885583541375,9,0,0.92%,334.7934379599996,2,0,1.89%,438.422167888971
August,13,04:30:00,1,0,0.0%,265.19145062451315,2,0,0.0%,266.9192862753288,10,0,0.89%,323.631560269084,2,0,4.12%,357.57797074197094
August,13,05:00:00,1,0,0.0%,283.5174139393069,2,0,0.0%,333.1037238473808,11,0,0.64%,331.0437167405488,2,0,2.04%,297.75889751779056
August,13,05:30:00,2,0,0.22%,328.01222852840067,3,0,0.22%,308.4028193217979,14,0,1.09%,297.9840389500199,2,0,0.23%,326.35076719451473
August,13,06:00:00,2,0,0.78%,284.8535753750917,3,0,0.78%,298.5960846264772,23,0,0.3%,267.5188828059823,9,0,1.16%,246.7665478379791
August,13,06:30:00,3,0,5.4%,290.96316165915977,5,0,5.4%,353.381623642345,39,1,1.36%,259.66043539184255,16,1,3.87%,269.3123383444329
August,13,07:00:00,6,0,2.1%,286.8443695224289,16,0,2.1%,253.65926590430328,70,0,0.39%,261.23512397537866,27,0,0.67%,269.0542227595133
August,13,07:30:00,11,0,1.75%,335.65247322150367,27,0,1.75%,274.37607980015656,113,1,0.84%,258.6719903627959,46,0,0.83%,276.65501054960606
August,13,08:00:00,31,0,0.32%,276.7283463027777,52,0,0.32%,265.32376312540254,207,1,0.33%,278.32100272539105,82,0,0.47%,279.11434131716925
August,13,08:30:00,54,0,0.39%,306.42471504914056,79,0,0.39%,285.7034538189709,303,1,0.43%,295.3800035971707,121,1,0.89%,289.4205478172333
August,13,09:00:00,79,0,0.2%,305.4674643755638,127,0,0.2%,281.75482109529577,428,1,0.29%,301.613693347561,178,1,0.63%,289.6037361831693
August,13,09:30:00,101,0,0.19%,314.33483452572074,162,0,0.19%,295.82042358680246,541,4,0.78%,308.99861340171435,218,3,1.21%,293.6073148456867
August,13,10:00:00,118,0,0.12%,312.5901921911395,199,0,0.12%,295.6913225882912,638,3,0.54%,313.2068908726299,259,3,1.16%,300.5956065497942
August,13,10:30:00,138,0,0.12%,309.95235257408785,223,0,0.12%,307.9239655179266,708,7,0.96%,322.4637255594932,288,7,2.51%,308.5660752216603
August,13,11:00:00,147,0,0.09%,314.8761116948613,247,0,0.09%,309.23509941559615,758,4,0.54%,327.8703233288908,313,4,1.16%,310.96919934232807
August,13,11:30:00,152,0,0.15%,318.24823658826216,270,0,0.15%,310.50025317301066,791,6,0.79%,330.9731053707508,329,3,0.98%,312.10176983268593
August,13,12:00:00,157,0,0.22%,316.1096610036356,293,1,0.22%,310.2598685584182,801,6,0.73%,330.72745755024107,342,3,0.87%,311.33985858721394
August,13,12:30:00,160,0,0.3%,314.83128392739843,300,1,0.3%,315.41774606974366,804,9,1.15%,332.7651529534806,346,5,1.3%,311.3578637610329
August,13,13:00:00,160,0,0.24%,318.7671379348434,311,1,0.24%,308.9266541325332,795,5,0.58%,336.49878602032106,342,4,1.27%,314.1959184955437
August,13,13:30:00,160,0,0.14%,320.1722296177167,317,0,0.14%,308.6579114329644,788,8,1.0%,336.2141036159578,343,5,1.45%,315.38398676213626
August,13,14:00:00,163,0,0.12%,320.9661940466041,333,0,0.12%,310.54844854514295,797,6,0.71%,337.8511101566653,357,4,1.11%,314.06460763543714
August,13,14:30:00,166,0,0.26%,321.67999571919546,335,1,0.26%,315.25071197866606,800,8,0.98%,337.4986014832485,358,7,1.89%,317.76111502643414
August,13,15:00:00,164,0,0.22%,319.45436775533057,334,1,0.22%,312.5959725694771,784,3,0.44%,338.77933458281353,354,4,1.06%,317.61080044031604
August,13,15:30:00,165,1,0.32%,319.5579162603307,333,1,0.32%,311.4650818140978,776,5,0.69%,340.9517072619401,351,6,1.58%,315.91823404436747
August,13,16:00:00,163,0,0.14%,328.1447050143983,331,0,0.14%,315.5880536698259,766,3,0.41%,339.0292610057115,355,3,0.79%,319.5047877993434
August,13,16:30:00,156,0,0.06%,320.26984606543243,319,0,0.06%,315.86351876319634,736,2,0.3%,340.0533505218483,340,2,0.72%,319.6041820466497
August,13,17:00:00,138,0,0.23%,322.6939930628074,302,1,0.23%,316.9088056842087,693,4,0.55%,339.9082061360074,321,3,0.82%,322.13324594082343
August,13,17:30:00,121,0,0.21%,321.8039581970569,287,1,0.21%,318.81731810812107,646,4,0.55%,337.33388116391995,299,3,0.96%,318.87039416909994
August,13,18:00:00,106,0,0.12%,321.58908421454856,265,0,0.12%,317.37705805614235,591,4,0.64%,339.2279111924738,275,1,0.49%,319.76984656723397
August,13,18:30:00,91,0,0.17%,330.84096220178225,238,0,0.17%,314.0372828010634,527,3,0.55%,340.7166176854801,243,1,0.43%,321.7471487518988
August,13,19:00:00,61,0,0.1%,336.8389891507916,214,0,0.1%,312.15986600665786,470,3,0.59%,338.8560423641681,224,2,0.8%,314.97970313151865
August,13,19:30:00,47,0,0.2%,324.1909386959993,195,0,0.2%,308.31852821724215,418,4,0.99%,338.26689928549894,204,3,1.31%,326.88274312751594
August,13,20:00:00,37,0,0.4%,324.4832094209717,170,1,0.4%,311.4008450729074,364,4,1.1%,338.666330580722,179,3,1.7%,318.9931526129492
August,13,20:30:00,31,0,0.75%,316.23864422554493,147,1,0.75%,304.19918909873576,315,2,0.55%,333.8354931121103,156,1,0.84%,312.54450012549114
August,13,21:00:00,24,0,0.84%,319.1374313282382,121,1,0.84%,304.0982507912542,264,1,0.22%,333.34061338258215,127,3,2.51%,319.09457375283864
August,13,21:30:00,18,0,0.45%,325.94113372287785,102,0,0.45%,305.61472923372463,219,0,0.23%,331.57783464488676,110,1,0.98%,321.560074165302
August,13,22:00:00,14,0,0.19%,328.4018784882743,82,0,0.19%,299.3691013379724,181,1,0.38%,327.84469295360316,90,1,0.82%,322.00387469077157
August,13,22:30:00,10,0,4.09%,320.78640778492144,64,3,4.09%,292.1228606012949,143,0,0.26%,320.57746319665847,75,0,0.56%,318.2626111696264
August,13,23:00:00,9,0,1.97%,338.96085299443024,48,1,1.97%,283.6492691949415,111,0,0.16%,317.86252175835483,58,0,0.32%,318.8177623003139
August,13,23:30:00,6,0,0.72%,305.5951289671507,37,0,0.72%,283.99831690315045,87,0,0.23%,316.13971660576857,46,0,0.52%,313.6387547593982
August,14,00:00:00,5,0,1.99%,389.09570951263487,31,1,1.99%,314.65022332405033,67,1,0.83%,325.58060894517604,40,0,1.21%,329.33219898200144
August,14,00:30:00,4,0,2.64%,333.5329448289728,22,1,2.64%,302.0678365440789,50,0,0.47%,321.2626373178088,28,0,0.45%,341.3454319998001
August,14,01:00:00,3,0,2.58%,366.49972509464385,10,0,2.58%,359.88167605176744,36,0,1.23%,317.4171515041295,22,0,0.81%,356.36771973700206
August,14,01:30:00,2,0,3.11%,320.08946256876294,6,0,3.11%,325.7481225093077,27,0,1.42%,319.23047574113895,17,0,1.81%,348.50028926355066
August,14,02:00:00,2,0,0.99%,368.19731164452656,4,0,0.99%,338.05382959483023,19,1,3.46%,296.19405528410124,12,1,4.62%,350.23507506325853
August,14,02:30:00,2,0,0.47%,327.60066739911554,3,0,0.47%,370.763162322574,16,0,3.01%,314.20164793146904,9,0,2.64%,352.06733945269053
August,14,03:00:00,2,0,0.4%,340.6260946594632,3,0,0.4%,380.6273236591719,12,1,4.2%,322.47258951981723,3,0,6.63%,406.5853660508835
August,14,03:30:00,2,0,0.0%,381.14933315446285,3,0,0.0%,322.81526069639807,12,0,0.45%,334.5599585951431,2,0,4.62%,302.00332598286013
August,14,04:00:00,2,0,0.0%,271.39499991982535,2,0,0.0%,305.2351105027166,10,0,1.52%,337.1788659159817,2,0,3.62%,451.09670878819173
August,14,04:30:00,2,0,0.0%,251.81562926431033,3,0,0.0%,285.85722871750215,10,0,1.46%,325.96279757344945,3,0,7.75%,370.32509543291195
August,14,05:00:00,2,0,0.0%,270.14159257910404,2,0,0.0%,351.9199785146837,12,0,1.06%,333.4291446965309,3,0,3.9%,310.5060222087315
August,14,05:30:00,2,0,0.9%,314.43553918784954,3,0,0.9%,327.21907398910076,16,0,1.79%,300.42365755761864,3,0,0.45%,339.0978918854557
August,14,06:00:00,3,0,3.18%,271.4777540148889,4,0,3.18%,317.5340270686506,25,0,0.5%,269.95850141358096,11,0,2.24%,259.58625632064013
August,14,06:30:00,4,1,19.34%,277.587340298957,6,1,19.34%,372.3195660845184,43,1,2.24%,262.20843530267445,19,1,7.3%,282.2046306188141
August,14,07:00:00,8,1,8.27%,273.6694161425744,19,2,8.27%,272.8405838962177,77,0,0.65%,263.9456958410604,34,0,1.3%,282.2368502007752
August,14,07:30:00,14,1,6.98%,322.6783878219975,31,2,6.98%,293.6790855669415,124,2,1.39%,261.599324834944,57,1,1.62%,290.12797315774856
August,14,08:00:00,40,1,1.33%,264.9594687853614,62,1,1.33%,285.35689554141055,227,1,0.54%,281.7360530620886,102,1,0.92%,293.2405580507932
August,14,08:30:00,70,1,1.61%,296.06191339416245,94,2,1.61%,306.34502510933146,332,2,0.7%,299.2827697984177,150,3,1.72%,304.2000186763387
August,14,09:00:00,103,1,0.82%,296.7116065633722,151,1,0.82%,303.49158235949096,468,2,0.48%,306.1125567165907,221,3,1.23%,305.3993801263569
August,14,09:30:00,131,1,0.79%,306.78418459561897,192,2,0.79%,318.2873115002207,593,8,1.29%,314.1477645901433,271,6,2.34%,310.1287967060759
August,14,10:00:00,153,1,0.52%,306.04388216277937,235,1,0.52%,318.88833715093256,699,6,0.89%,318.8437579256083,322,7,2.23%,317.842926327385
August,14,10:30:00,179,1,0.51%,304.6112504278176,264,1,0.51%,331.7294189549205,775,12,1.58%,328.42573652217123,357,17,4.79%,326.24889774957205
August,14,11:00:00,190,1,0.4%,309.9367455092877,292,1,0.4%,333.52730395207215,830,7,0.88%,334.10328754965184,389,9,2.24%,329.160108412281
August,14,11:30:00,197,1,0.64%,313.7106063633851,320,2,0.64%,335.4008965838392,866,11,1.3%,337.36864154636174,408,8,1.9%,330.51043027779934
August,14,12:00:00,203,2,0.93%,311.7728987591069,347,3,0.93%,335.64726306872876,876,11,1.2%,337.122993725852,424,7,1.68%,329.96627040748785
August,14,12:30:00,207,3,1.25%,310.695389663218,354,4,1.25%,340.8051405800543,880,17,1.89%,339.2148797807081,430,11,2.52%,330.12944316474716
August,14,13:00:00,207,2,0.99%,314.63124367066297,368,4,0.99%,334.67911196745536,870,8,0.95%,342.894322195932,424,10,2.45%,332.8223303158176
August,14,13:30:00,207,1,0.57%,316.03633535353634,375,2,0.57%,334.5320570427571,863,14,1.65%,342.6096397915687,426,12,2.79%,334.08298237413027
August,14,14:00:00,211,1,0.52%,317.031167762772,394,2,0.52%,336.78765747954714,872,10,1.16%,344.24664633227616,443,10,2.15%,332.9813546225917
August,14,14:30:00,215,2,1.07%,317.9458374157117,396,4,1.07%,341.48992091307025,876,14,1.61%,343.948328310476,445,16,3.63%,336.7504458053088
August,14,15:00:00,212,2,0.91%,315.5193414714985,395,4,0.91%,338.8351815038813,858,6,0.72%,345.1206801068078,440,9,2.05%,336.52754742747055
August,14,15:30:00,213,3,1.32%,315.6228899764987,393,5,1.32%,337.5826029736314,849,10,1.14%,347.2388621343178,436,13,3.04%,334.7623972398018
August,14,16:00:00,211,1,0.57%,324.2096787305662,392,2,0.57%,341.8272626042301,838,6,0.67%,345.2622252264726,440,7,1.53%,338.34895099477774
August,14,16:30:00,202,1,0.25%,315.9330838209037,377,1,0.25%,341.737664372989,806,4,0.5%,346.1779334393762,421,6,1.4%,338.1580100752034
August,14,17:00:00,179,2,0.96%,317.3528909165371,358,3,0.96%,342.5395757442603,758,7,0.91%,345.76183579545227,399,6,1.59%,340.4693225942167
August,14,17:30:00,157,1,0.87%,315.45851614904507,339,3,0.87%,343.9613370686907,706,6,0.9%,342.9165575652817,372,7,1.85%,336.84355186389234
August,14,18:00:00,138,1,0.52%,314.44017024514346,314,2,0.52%,342.1560136921004,647,7,1.05%,344.5938249873692,341,3,0.96%,337.2349177199853
August,14,18:30:00,117,1,0.7%,322.4868403502873,282,2,0.7%,338.20779956266887,577,5,0.9%,345.7573875706759,302,3,0.84%,338.7041333626089
August,14,19:00:00,79,0,0.4%,326.8779234565101,254,1,0.4%,335.84363166878126,515,5,0.98%,343.62585899128084,278,4,1.55%,331.57376878362805
August,14,19:30:00,61,1,0.84%,313.42640108032464,231,2,0.84%,331.5155427798835,458,7,1.63%,342.7657626545286,253,6,2.52%,343.1138898210245
August,14,20:00:00,48,1,1.66%,313.11606786425205,201,3,1.66%,333.9894207611962,399,7,1.8%,342.89424069166864,222,7,3.27%,334.7887965561368
August,14,20:30:00,41,1,3.06%,304.670634688477,173,5,3.06%,326.179325912672,345,3,0.9%,337.79244996497397,194,3,1.63%,327.977225110078
August,14,21:00:00,31,1,3.44%,306.96681785012527,143,5,3.44%,325.59163650570844,289,1,0.37%,337.0266169773628,158,8,4.8%,334.0192121953844
August,14,21:30:00,24,0,1.88%,313.5696522644166,120,2,1.88%,326.6213638486967,239,1,0.37%,334.9928849815843,137,3,1.9%,336.19437744096706
August,14,22:00:00,19,0,0.77%,315.8295290494647,97,1,0.77%,320.01067262833294,198,1,0.63%,331.0971713354509,112,2,1.6%,336.2752590078358
August,14,22:30:00,13,2,15.2%,307.81232238541526,76,12,15.2%,312.39936856704395,157,1,0.44%,323.66736962365644,93,1,1.09%,332.24366031981003
August,14,23:00:00,11,1,7.78%,325.7858996145757,57,4,7.78%,303.560713836079,121,0,0.27%,320.73566557888637,72,0,0.61%,332.50847628361686
August,14,23:30:00,8,0,2.95%,292.42017558729617,44,1,2.95%,303.66638599454694,95,0,0.37%,318.9044791230669,57,1,1.02%,327.1117173675407
August,15,00:00:00,4,0,1.07%,389.88466649802876,28,0,1.07%,316.2011778485457,59,0,0.5%,322.5563783328408,35,0,0.61%,312.7535752863547
August,15,00:30:00,3,0,1.42%,334.3219018143668,20,0,1.42%,303.74047884344475,44,0,0.29%,318.34678800870677,25,0,0.22%,324.91197588759366
August,15,01:00:00,2,0,1.39%,367.28868208003774,9,0,1.39%,361.67600612600387,32,0,0.75%,314.60968349826067,19,0,0.41%,339.9342636247957
August,15,01:30:00,2,0,1.68%,321.07928753450517,5,0,1.68%,327.54245258354405,24,0,0.86%,316.4771983868867,15,0,0.91%,332.13941694306436
August,15,02:00:00,2,0,0.53%,369.1871366102688,4,0,0.53%,339.96984744393717,17,0,2.11%,293.4949685814656,10,0,2.37%,333.8742027427723
August,15,02:30:00,2,0,0.25%,328.5904923648578,3,0,0.25%,372.67918017168085,14,0,1.83%,311.5025612288335,8,0,1.34%,335.77905092392444
August,15,03:00:00,1,0,0.21%,341.41505164485716,3,0,0.21%,382.54334150827884,11,0,2.58%,319.8276934687982,3,0,3.44%,390.3696613138376
August,15,03:30:00,1,0,0.0%,381.93829013985686,3,0,0.0%,324.731278545505,10,0,0.27%,331.8608718925075,2,0,2.37%,285.7876212458142
August,15,04:00:00,1,0,0.0%,272.1839569052193,2,0,0.0%,307.15112835182356,9,0,0.92%,334.53396986496267,2,0,1.85%,434.8810040511458
August,15,04:30:00,1,0,0.0%,252.60458624970428,2,0,0.0%,287.6515587917386,9,0,0.89%,323.3179015224305,2,0,4.04%,354.0368069041458
August,15,05:00:00,1,0,0.0%,270.930549564498,2,0,0.0%,353.8359963637906,11,0,0.64%,330.78424864551187,2,0,1.99%,294.21773367996536
August,15,05:30:00,2,0,0.48%,315.42536415359183,3,0,0.48%,329.1350918382077,14,0,1.09%,297.724570854983,2,0,0.22%,322.80960335668954
August,15,06:00:00,2,0,1.72%,272.2667110002828,3,0,1.72%,319.328357142887,22,0,0.3%,267.2052240593287,9,0,1.13%,243.2253840001539
August,15,06:30:00,3,0,11.31%,278.3762972843509,6,1,11.31%,374.2355839336253,38,1,1.36%,259.34677664518904,17,1,3.8%,265.8437582983278
August,15,07:00:00,6,0,4.58%,274.25750514762,17,1,4.58%,274.51322619558357,68,0,0.39%,260.8672745771086,30,0,0.66%,265.73081029684863
August,15,07:30:00,11,0,3.83%,323.06560884669483,28,1,3.83%,295.2300400914369,109,1,0.84%,258.1957596612926,50,0,0.82%,273.4041818786615
August,15,08:00:00,32,0,0.71%,264.34234990831715,56,0,0.71%,286.54278674129444,200,1,0.33%,277.6822000690379,90,0,0.46%,276.15384781310536
August,15,08:30:00,56,0,0.86%,294.2395866350284,85,1,0.86%,307.16585298460376,293,1,0.42%,294.57862898596767,132,1,0.87%,286.67780568832984
August,15,09:00:00,82,0,0.44%,293.48320394179984,136,1,0.44%,303.58228358554015,413,1,0.29%,300.541365478275,195,1,0.62%,287.2964968045868
August,15,09:30:00,104,0,0.42%,302.3505740919568,173,1,0.42%,317.8912616267879,523,4,0.78%,307.7637135775785,239,3,1.19%,291.5904106339848
August,15,10:00:00,122,0,0.28%,300.8067997377239,212,1,0.28%,318.0055361780177,617,3,0.54%,311.80941909364424,284,3,1.13%,298.869037504973
August,15,10:30:00,142,0,0.27%,298.16896012067224,238,1,0.27%,330.48155465739404,684,7,0.96%,320.9036818256577,316,8,2.46%,307.0572575519995
August,15,11:00:00,151,0,0.21%,303.0927192414457,264,1,0.21%,332.03606410480467,732,4,0.53%,326.2018982918221,344,4,1.13%,309.6781330478278
August,15,11:30:00,157,1,0.34%,306.6657121151949,288,1,0.34%,333.4229056370897,764,6,0.79%,329.2504896820655,361,3,0.96%,310.88328732990584
August,15,12:00:00,162,1,0.5%,304.5271365305683,313,2,0.5%,333.42589657223823,773,6,0.73%,328.9506512099392,375,3,0.85%,310.19395987615405
August,15,12:30:00,165,1,0.67%,303.24875945433115,320,2,0.67%,338.58377408356375,777,9,1.15%,331.04253726479527,379,5,1.28%,310.211965049973
August,15,13:00:00,165,1,0.53%,307.18461346177605,332,2,0.53%,332.2143699212238,768,4,0.58%,334.77617033163574,375,5,1.24%,313.0500197844838
August,15,13:30:00,165,0,0.3%,308.58970514464943,338,1,0.3%,331.94562722165495,762,8,1.0%,334.5456785788892,376,5,1.42%,314.2380880510763
August,15,14:00:00,168,0,0.28%,309.38366957353674,355,1,0.28%,333.95785210870406,770,5,0.7%,336.12849446798,392,4,1.09%,313.06387650781755
August,15,14:30:00,171,1,0.57%,310.0974712461282,357,2,0.57%,338.6601155422272,773,8,0.98%,335.7759857945632,393,7,1.85%,316.76038389881455
August,15,15:00:00,169,1,0.48%,307.8718432822632,356,2,0.48%,336.0053761330382,757,3,0.44%,337.0567188941282,388,4,1.04%,316.5374855209763
